Date,platino
2015-04-06,1179.9000244140625
2015-04-07,1173.300048828125
2015-04-08,1165.5
2015-04-09,1156.4000244140625
2015-04-10,1170.0
2015-04-13,1153.5
2015-04-14,1153.699951171875
2015-04-15,1155.9000244140625
2015-04-16,1158.5
2015-04-17,1166.800048828125
2015-04-20,1148.0999755859375
2015-04-21,1151.800048828125
2015-04-22,1129.699951171875
2015-04-23,1136.199951171875
2015-04-24,1120.4000244140625
2015-04-27,1152.699951171875
2015-04-28,1157.5
2015-04-29,1160.4000244140625
2015-04-30,1139.9000244140625
2015-05-01,1129.0
2015-05-04,1150.199951171875
2015-05-05,1148.0999755859375
2015-05-06,1142.0999755859375
2015-05-07,1131.4000244140625
2015-05-08,1142.5
2015-05-11,1126.4000244140625
2015-05-12,1132.4000244140625
2015-05-13,1149.800048828125
2015-05-14,1161.300048828125
2015-05-15,1168.0
2015-05-18,1177.4000244140625
2015-05-19,1149.800048828125
2015-05-20,1155.800048828125
2015-05-21,1151.5
2015-05-22,1147.9000244140625
2015-05-26,1123.4000244140625
2015-05-27,1118.5
2015-05-28,1115.800048828125
2015-05-29,1111.0
2015-06-01,1103.699951171875
2015-06-02,1112.300048828125
2015-06-03,1103.5999755859375
2015-06-04,1098.699951171875
2015-06-05,1091.300048828125
2015-06-08,1100.5
2015-06-09,1107.800048828125
2015-06-10,1114.699951171875
2015-06-11,1104.699951171875
2015-06-12,1096.300048828125
2015-06-15,1088.300048828125
2015-06-16,1079.5
2015-06-17,1072.4000244140625
2015-06-18,1082.5
2015-06-19,1086.5
2015-06-22,1060.300048828125
2015-06-23,1067.199951171875
2015-06-24,1074.0999755859375
2015-06-25,1084.0
2015-06-26,1080.699951171875
2015-06-29,1081.4000244140625
2015-06-30,1078.5999755859375
2015-07-01,1086.9000244140625
2015-07-02,1083.5999755859375
2015-07-06,1065.9000244140625
2015-07-07,1041.0999755859375
2015-07-08,1036.0999755859375
2015-07-09,1022.4000244140625
2015-07-10,1032.300048828125
2015-07-13,1036.0
2015-07-14,1027.9000244140625
2015-07-15,1021.5999755859375
2015-07-16,1012.0999755859375
2015-07-17,1001.0
2015-07-20,990.2000122070312
2015-07-21,986.0
2015-07-22,981.5999755859375
2015-07-23,982.7999877929688
2015-07-24,982.4000244140625
2015-07-27,990.5
2015-07-28,987.7999877929688
2015-07-29,984.4000244140625
2015-07-30,988.5999755859375
2015-07-31,984.0
2015-08-03,966.5999755859375
2015-08-04,958.0
2015-08-05,950.5
2015-08-06,955.5999755859375
2015-08-07,961.7999877929688
2015-08-10,988.9000244140625
2015-08-11,991.4000244140625
2015-08-12,998.5999755859375
2015-08-13,993.7000122070312
2015-08-14,992.7000122070312
2015-08-17,999.5
2015-08-18,992.9000244140625
2015-08-19,1011.9000244140625
2015-08-20,1034.0
2015-08-21,1026.5
2015-08-24,990.9000244140625
2015-08-25,976.0999755859375
2015-08-26,980.2000122070312
2015-08-27,1006.0
2015-08-28,1021.2999877929688
2015-08-31,1010.0999755859375
2015-09-01,1007.5999755859375
2015-09-02,1012.7999877929688
2015-09-03,1009.2999877929688
2015-09-04,991.5999755859375
2015-09-08,1002.0999755859375
2015-09-09,980.4000244140625
2015-09-10,983.0
2015-09-11,965.2000122070312
2015-09-14,955.7000122070312
2015-09-15,958.2999877929688
2015-09-16,975.7999877929688
2015-09-17,968.5
2015-09-18,984.5
2015-09-21,973.7999877929688
2015-09-22,937.5999755859375
2015-09-23,932.5
2015-09-24,955.9000244140625
2015-09-25,951.2000122070312
2015-09-28,926.0999755859375
2015-09-29,917.0999755859375
2015-09-30,907.2000122070312
2015-10-01,903.2000122070312
2015-10-02,907.2999877929688
2015-10-05,911.0999755859375
2015-10-06,933.0
2015-10-07,944.5
2015-10-08,953.2999877929688
2015-10-09,979.5
2015-10-12,994.5999755859375
2015-10-13,991.5
2015-10-14,994.2000122070312
2015-10-15,1005.5999755859375
2015-10-16,1021.2999877929688
2015-10-19,1013.4000244140625
2015-10-20,1018.9000244140625
2015-10-21,1006.0
2015-10-22,1012.2000122070312
2015-10-23,1000.0
2015-10-26,995.7999877929688
2015-10-27,988.4000244140625
2015-10-28,1011.0
2015-10-29,991.7999877929688
2015-10-30,988.5999755859375
2015-11-02,978.4000244140625
2015-11-03,961.2000122070312
2015-11-04,954.0999755859375
2015-11-05,952.4000244140625
2015-11-06,939.5999755859375
2015-11-09,914.4000244140625
2015-11-10,899.5
2015-11-11,882.7999877929688
2015-11-12,875.7999877929688
2015-11-13,863.5
2015-11-16,865.2999877929688
2015-11-17,854.5999755859375
2015-11-18,847.5
2015-11-19,857.5999755859375
2015-11-20,855.2999877929688
2015-11-23,846.7999877929688
2015-11-24,840.5
2015-11-25,842.5
2015-11-27,833.0
2015-11-30,832.2999877929688
2015-12-01,835.4000244140625
2015-12-02,832.4000244140625
2015-12-03,847.5
2015-12-04,880.5
2015-12-07,863.0999755859375
2015-12-08,846.4000244140625
2015-12-09,865.5999755859375
2015-12-10,855.7000122070312
2015-12-11,843.5
2015-12-14,850.0
2015-12-15,855.5999755859375
2015-12-16,875.7999877929688
2015-12-17,844.5
2015-12-18,860.5999755859375
2015-12-21,881.0999755859375
2015-12-22,872.7999877929688
2015-12-23,867.9000244140625
2015-12-24,883.4000244140625
2015-12-28,880.0
2015-12-29,890.5999755859375
2015-12-30,871.0999755859375
2015-12-31,891.7000122070312
2016-01-04,883.2000122070312
2016-01-05,888.5999755859375
2016-01-06,873.7000122070312
2016-01-07,876.4000244140625
2016-01-08,877.0999755859375
2016-01-11,845.0
2016-01-12,837.5
2016-01-13,850.2000122070312
2016-01-14,834.0
2016-01-15,825.7000122070312
2016-01-19,828.7000122070312
2016-01-20,817.9000244140625
2016-01-21,818.0999755859375
2016-01-22,829.7000122070312
2016-01-25,859.7000122070312
2016-01-26,875.2000122070312
2016-01-27,880.4000244140625
2016-01-28,865.9000244140625
2016-01-29,872.2999877929688
2016-02-01,868.7999877929688
2016-02-02,854.4000244140625
2016-02-03,878.7999877929688
2016-02-04,904.4000244140625
2016-02-05,902.0
2016-02-08,927.0
2016-02-09,937.7000122070312
2016-02-10,933.2999877929688
2016-02-11,962.4000244140625
2016-02-12,957.2999877929688
2016-02-16,936.7000122070312
2016-02-17,948.7999877929688
2016-02-18,944.7000122070312
2016-02-19,944.5999755859375
2016-02-22,926.7999877929688
2016-02-23,942.7000122070312
2016-02-24,943.4000244140625
2016-02-25,926.0999755859375
2016-02-26,914.5
2016-02-29,933.7000122070312
2016-03-01,936.0999755859375
2016-03-02,935.7000122070312
2016-03-03,942.2000122070312
2016-03-04,985.7999877929688
2016-03-07,1001.5
2016-03-08,988.9000244140625
2016-03-09,982.2999877929688
2016-03-10,977.2000122070312
2016-03-11,969.2000122070312
2016-03-14,964.9000244140625
2016-03-15,959.2999877929688
2016-03-16,958.2000122070312
2016-03-17,988.5999755859375
2016-03-18,970.0
2016-03-21,981.2999877929688
2016-03-22,996.2999877929688
2016-03-23,960.2999877929688
2016-03-24,951.9000244140625
2016-03-28,944.2000122070312
2016-03-29,964.7000122070312
2016-03-30,964.2999877929688
2016-03-31,976.5999755859375
2016-04-01,953.5999755859375
2016-04-04,942.5
2016-04-05,950.0
2016-04-06,942.9000244140625
2016-04-07,953.7999877929688
2016-04-08,967.5
2016-04-11,989.4000244140625
2016-04-12,998.5
2016-04-13,1002.2000122070312
2016-04-14,992.0999755859375
2016-04-15,988.5
2016-04-18,976.4000244140625
2016-04-19,1014.0
2016-04-20,1026.699951171875
2016-04-21,1030.5999755859375
2016-04-22,1010.0
2016-04-25,1016.7000122070312
2016-04-26,1018.9000244140625
2016-04-27,1024.0999755859375
2016-04-28,1048.9000244140625
2016-04-29,1077.9000244140625
2016-05-02,1084.9000244140625
2016-05-03,1070.0999755859375
2016-05-04,1054.4000244140625
2016-05-05,1063.199951171875
2016-05-06,1083.699951171875
2016-05-09,1045.699951171875
2016-05-10,1048.5
2016-05-11,1064.4000244140625
2016-05-12,1052.5
2016-05-13,1051.9000244140625
2016-05-16,1053.0999755859375
2016-05-17,1053.699951171875
2016-05-18,1042.0
2016-05-19,1012.5
2016-05-20,1022.5
2016-05-23,1012.2999877929688
2016-05-24,1003.7000122070312
2016-05-25,994.2000122070312
2016-05-26,995.2999877929688
2016-05-31,978.7000122070312
2016-06-01,970.2000122070312
2016-06-02,958.4000244140625
2016-06-03,980.9000244140625
2016-06-06,995.5
2016-06-07,998.4000244140625
2016-06-08,1011.2999877929688
2016-06-09,1003.4000244140625
2016-06-10,993.7999877929688
2016-06-13,994.9000244140625
2016-06-14,971.5
2016-06-15,974.4000244140625
2016-06-16,977.9000244140625
2016-06-17,965.7000122070312
2016-06-20,986.7999877929688
2016-06-21,981.0999755859375
2016-06-22,983.0999755859375
2016-06-23,965.9000244140625
2016-06-24,986.7000122070312
2016-06-27,978.7999877929688
2016-06-28,978.5
2016-06-29,1011.2999877929688
2016-06-30,1021.5
2016-07-01,1054.699951171875
2016-07-05,1072.4000244140625
2016-07-06,1086.9000244140625
2016-07-07,1091.0999755859375
2016-07-08,1097.0
2016-07-11,1104.699951171875
2016-07-12,1094.4000244140625
2016-07-13,1096.699951171875
2016-07-14,1100.9000244140625
2016-07-15,1090.5
2016-07-18,1098.5
2016-07-19,1094.699951171875
2016-07-20,1087.5999755859375
2016-07-21,1105.199951171875
2016-07-22,1085.5999755859375
2016-07-25,1085.0
2016-07-26,1096.4000244140625
2016-07-27,1125.0
2016-07-28,1135.5999755859375
2016-07-29,1147.300048828125
2016-08-01,1160.0
2016-08-02,1168.800048828125
2016-08-03,1166.9000244140625
2016-08-04,1161.9000244140625
2016-08-05,1148.0
2016-08-08,1152.0
2016-08-09,1156.5
2016-08-10,1180.5999755859375
2016-08-11,1154.199951171875
2016-08-12,1126.800048828125
2016-08-15,1113.800048828125
2016-08-16,1121.800048828125
2016-08-17,1112.5
2016-08-18,1131.0
2016-08-19,1116.199951171875
2016-08-22,1106.5
2016-08-23,1108.800048828125
2016-08-24,1079.699951171875
2016-08-25,1074.5
2016-08-26,1075.199951171875
2016-08-29,1078.300048828125
2016-08-30,1053.800048828125
2016-08-31,1050.800048828125
2016-09-01,1046.199951171875
2016-09-02,1059.5
2016-09-06,1100.0
2016-09-07,1091.199951171875
2016-09-08,1083.0999755859375
2016-09-09,1065.9000244140625
2016-09-12,1041.300048828125
2016-09-13,1034.4000244140625
2016-09-14,1039.300048828125
2016-09-15,1032.199951171875
2016-09-16,1016.0
2016-09-19,1022.0999755859375
2016-09-20,1030.5
2016-09-21,1047.5
2016-09-22,1062.4000244140625
2016-09-23,1056.5999755859375
2016-09-26,1042.5
2016-09-27,1024.800048828125
2016-09-28,1021.9000244140625
2016-09-29,1030.800048828125
2016-09-30,1028.5999755859375
2016-10-03,1003.7000122070312
2016-10-04,984.7000122070312
2016-10-05,972.2999877929688
2016-10-06,962.2999877929688
2016-10-07,958.7999877929688
2016-10-11,945.7999877929688
2016-10-12,938.4000244140625
2016-10-13,928.9000244140625
2016-10-14,935.9000244140625
2016-10-17,932.7000122070312
2016-10-18,943.0
2016-10-19,940.0999755859375
2016-10-20,931.2000122070312
2016-10-21,928.5999755859375
2016-10-24,935.4000244140625
2016-10-25,961.9000244140625
2016-10-26,960.5
2016-10-27,961.7000122070312
2016-10-28,978.2000122070312
2016-10-31,975.7999877929688
2016-11-01,995.0999755859375
2016-11-02,998.2000122070312
2016-11-03,991.5999755859375
2016-11-04,1001.7000122070312
2016-11-07,998.5999755859375
2016-11-08,1005.7999877929688
2016-11-09,1000.5
2016-11-10,979.5
2016-11-14,931.7000122070312
2016-11-15,932.7999877929688
2016-11-16,944.5
2016-11-17,942.5999755859375
2016-11-18,919.5
2016-11-21,933.7000122070312
2016-11-22,941.4000244140625
2016-11-23,929.5999755859375
2016-11-25,906.7999877929688
2016-11-28,921.2999877929688
2016-11-29,918.9000244140625
2016-11-30,908.0999755859375
2016-12-01,909.5999755859375
2016-12-02,931.0
2016-12-05,937.0
2016-12-06,934.0999755859375
2016-12-07,941.7000122070312
2016-12-08,942.4000244140625
2016-12-09,913.7000122070312
2016-12-12,932.5
2016-12-13,935.5
2016-12-14,939.5999755859375
2016-12-15,892.4000244140625
2016-12-16,933.0
2016-12-19,916.2000122070312
2016-12-20,922.9000244140625
2016-12-21,913.2999877929688
2016-12-22,906.4000244140625
2016-12-23,892.4000244140625
2016-12-27,903.2999877929688
2016-12-28,898.7999877929688
2016-12-29,897.7999877929688
2016-12-30,901.5999755859375
2017-01-03,939.2999877929688
2017-01-04,943.2999877929688
2017-01-05,972.0999755859375
2017-01-06,966.5
2017-01-09,978.5
2017-01-10,978.4000244140625
2017-01-11,972.2000122070312
2017-01-12,980.9000244140625
2017-01-13,982.4000244140625
2017-01-17,979.0999755859375
2017-01-18,968.0
2017-01-19,952.7999877929688
2017-01-20,972.2000122070312
2017-01-23,976.0999755859375
2017-01-24,1003.7999877929688
2017-01-25,978.0
2017-01-26,977.9000244140625
2017-01-27,979.4000244140625
2017-01-30,989.7999877929688
2017-01-31,993.0
2017-02-01,996.2999877929688
2017-02-02,996.0999755859375
2017-02-03,1003.2000122070312
2017-02-06,1010.5999755859375
2017-02-07,1009.5
2017-02-08,1016.4000244140625
2017-02-09,1019.2000122070312
2017-02-10,1008.7999877929688
2017-02-13,998.2000122070312
2017-02-14,1000.0999755859375
2017-02-15,1007.7999877929688
2017-02-16,1013.0
2017-02-17,1003.5
2017-02-21,1003.5
2017-02-22,1000.5
2017-02-23,1009.7999877929688
2017-02-24,1026.5
2017-02-27,1037.4000244140625
2017-02-28,1029.5
2017-03-01,1017.4000244140625
2017-03-02,988.4000244140625
2017-03-03,992.5999755859375
2017-03-06,976.7000122070312
2017-03-07,959.5999755859375
2017-03-08,948.2000122070312
2017-03-09,935.9000244140625
2017-03-10,936.9000244140625
2017-03-13,939.9000244140625
2017-03-14,937.7000122070312
2017-03-15,935.5999755859375
2017-03-16,957.2999877929688
2017-03-17,962.0
2017-03-20,971.4000244140625
2017-03-21,970.5999755859375
2017-03-22,961.0999755859375
2017-03-23,963.0999755859375
2017-03-24,967.2000122070312
2017-03-27,968.4000244140625
2017-03-28,956.9000244140625
2017-03-29,952.0999755859375
2017-03-30,951.5999755859375
2017-03-31,948.2000122070312
2017-04-03,954.7000122070312
2017-04-04,961.2000122070312
2017-04-05,956.4000244140625
2017-04-06,955.7000122070312
2017-04-07,959.0
2017-04-10,937.5
2017-04-11,965.9000244140625
2017-04-12,964.9000244140625
2017-04-13,973.7000122070312
2017-04-17,987.5
2017-04-18,975.7999877929688
2017-04-19,967.5
2017-04-20,978.0
2017-04-21,974.5
2017-04-24,957.2000122070312
2017-04-25,954.5999755859375
2017-04-26,945.9000244140625
2017-04-27,946.4000244140625
2017-04-28,946.2999877929688
2017-05-01,929.7999877929688
2017-05-02,923.5999755859375
2017-05-03,902.0
2017-05-04,905.2999877929688
2017-05-05,907.7000122070312
2017-05-08,917.0999755859375
2017-05-09,898.4000244140625
2017-05-10,907.4000244140625
2017-05-11,915.2000122070312
2017-05-12,915.0
2017-05-15,926.2000122070312
2017-05-16,934.5
2017-05-17,943.5999755859375
2017-05-18,934.2999877929688
2017-05-19,937.7000122070312
2017-05-22,947.7999877929688
2017-05-23,946.9000244140625
2017-05-24,944.5999755859375
2017-05-25,949.7999877929688
2017-05-26,959.7999877929688
2017-05-30,939.2999877929688
2017-05-31,948.5
2017-06-01,927.2999877929688
2017-06-02,951.7000122070312
2017-06-05,956.2999877929688
2017-06-06,962.0999755859375
2017-06-07,946.4000244140625
2017-06-08,936.9000244140625
2017-06-09,939.0999755859375
2017-06-12,943.2999877929688
2017-06-13,923.0
2017-06-14,950.7000122070312
2017-06-15,920.2999877929688
2017-06-16,925.9000244140625
2017-06-19,926.0
2017-06-20,920.5999755859375
2017-06-21,926.0999755859375
2017-06-22,924.7000122070312
2017-06-23,928.5
2017-06-26,915.7000122070312
2017-06-27,917.7999877929688
2017-06-28,920.7000122070312
2017-06-29,919.0
2017-06-30,923.7000122070312
2017-07-03,903.7999877929688
2017-07-05,905.7000122070312
2017-07-06,907.2000122070312
2017-07-07,901.0999755859375
2017-07-10,899.2999877929688
2017-07-11,896.0
2017-07-12,916.2999877929688
2017-07-13,904.5
2017-07-14,920.9000244140625
2017-07-17,927.5999755859375
2017-07-18,927.7000122070312
2017-07-19,921.5999755859375
2017-07-20,930.5
2017-07-21,934.7000122070312
2017-07-24,929.4000244140625
2017-07-25,928.9000244140625
2017-07-26,919.5
2017-07-27,923.2000122070312
2017-07-28,933.2000122070312
2017-07-31,937.7000122070312
2017-08-01,946.5
2017-08-02,950.7999877929688
2017-08-03,961.5999755859375
2017-08-04,966.0
2017-08-07,968.5999755859375
2017-08-08,971.7000122070312
2017-08-09,973.2999877929688
2017-08-10,983.4000244140625
2017-08-11,987.2000122070312
2017-08-14,972.4000244140625
2017-08-15,964.9000244140625
2017-08-16,972.0
2017-08-17,978.9000244140625
2017-08-18,979.5999755859375
2017-08-21,982.7000122070312
2017-08-22,978.5
2017-08-23,978.0999755859375
2017-08-24,979.7999877929688
2017-08-25,976.2999877929688
2017-08-28,986.5
2017-08-29,1000.7000122070312
2017-08-30,993.5
2017-08-31,996.7999877929688
2017-09-01,1007.2999877929688
2017-09-05,1007.4000244140625
2017-09-06,1005.5999755859375
2017-09-07,1015.2999877929688
2017-09-08,1011.0999755859375
2017-09-11,997.9000244140625
2017-09-12,985.5999755859375
2017-09-13,982.2999877929688
2017-09-14,980.0999755859375
2017-09-15,971.0
2017-09-18,960.2999877929688
2017-09-19,950.4000244140625
2017-09-20,944.9000244140625
2017-09-21,939.4000244140625
2017-09-22,931.7999877929688
2017-09-25,940.0
2017-09-26,924.5
2017-09-27,921.2999877929688
2017-09-28,921.0
2017-09-29,910.2999877929688
2017-10-02,911.5999755859375
2017-10-03,911.0999755859375
2017-10-04,910.5999755859375
2017-10-05,914.2000122070312
2017-10-06,912.9000244140625
2017-10-09,914.4000244140625
2017-10-10,933.0999755859375
2017-10-11,930.4000244140625
2017-10-12,939.0999755859375
2017-10-13,945.2000122070312
2017-10-16,939.4000244140625
2017-10-17,932.0999755859375
2017-10-18,921.9000244140625
2017-10-19,923.2000122070312
2017-10-20,924.0999755859375
2017-10-23,924.5
2017-10-24,922.7999877929688
2017-10-25,924.0
2017-10-26,918.2000122070312
2017-10-27,910.5999755859375
2017-10-30,918.9000244140625
2017-10-31,915.7999877929688
2017-11-01,933.0
2017-11-02,924.0999755859375
2017-11-03,918.5
2017-11-06,931.0
2017-11-07,922.0999755859375
2017-11-08,934.5999755859375
2017-11-09,937.2999877929688
2017-11-10,928.9000244140625
2017-11-13,932.4000244140625
2017-11-14,924.0999755859375
2017-11-15,929.9000244140625
2017-11-16,933.0
2017-11-17,951.4000244140625
2017-11-20,920.4000244140625
2017-11-21,934.7999877929688
2017-11-22,937.5999755859375
2017-11-24,942.2999877929688
2017-11-27,947.9000244140625
2017-11-28,950.0999755859375
2017-11-29,940.0
2017-11-30,941.2999877929688
2017-12-01,939.4000244140625
2017-12-04,924.7999877929688
2017-12-05,916.2999877929688
2017-12-06,901.9000244140625
2017-12-07,893.5999755859375
2017-12-08,882.7999877929688
2017-12-11,891.9000244140625
2017-12-12,874.7999877929688
2017-12-13,874.5
2017-12-14,880.2999877929688
2017-12-15,888.5
2017-12-18,912.2999877929688
2017-12-19,913.2000122070312
2017-12-20,920.5999755859375
2017-12-21,918.7999877929688
2017-12-22,922.0999755859375
2017-12-26,922.5999755859375
2017-12-27,922.7999877929688
2017-12-28,926.9000244140625
2017-12-29,934.2000122070312
2018-01-02,943.7999877929688
2018-01-03,957.7999877929688
2018-01-04,966.0999755859375
2018-01-05,971.2000122070312
2018-01-08,972.2999877929688
2018-01-09,967.9000244140625
2018-01-10,974.4000244140625
2018-01-11,986.9000244140625
2018-01-12,991.2000122070312
2018-01-16,1000.2000122070312
2018-01-17,1006.2000122070312
2018-01-18,1005.0
2018-01-19,1016.2000122070312
2018-01-22,994.2999877929688
2018-01-23,1005.2999877929688
2018-01-24,1013.2999877929688
2018-01-25,1029.300048828125
2018-01-26,1015.0
2018-01-30,997.4000244140625
2018-01-31,1001.2999877929688
2018-02-01,1004.7999877929688
2018-02-02,996.4000244140625
2018-02-05,992.5
2018-02-06,991.2999877929688
2018-02-07,978.7000122070312
2018-02-08,975.4000244140625
2018-02-09,958.5
2018-02-12,969.7999877929688
2018-02-13,972.7000122070312
2018-02-14,996.0999755859375
2018-02-15,998.0999755859375
2018-02-16,1009.2999877929688
2018-02-20,1001.0
2018-02-21,993.5999755859375
2018-02-22,996.4000244140625
2018-02-23,995.7999877929688
2018-02-26,998.7999877929688
2018-02-27,983.0999755859375
2018-02-28,986.5999755859375
2018-03-01,956.2999877929688
2018-03-02,963.5999755859375
2018-03-05,960.5999755859375
2018-03-06,969.0999755859375
2018-03-07,951.7000122070312
2018-03-08,950.7999877929688
2018-03-09,962.7000122070312
2018-03-12,961.4000244140625
2018-03-13,965.7999877929688
2018-03-14,960.0
2018-03-15,955.4000244140625
2018-03-16,948.7000122070312
2018-03-19,952.9000244140625
2018-03-20,943.5
2018-03-21,949.0999755859375
2018-03-22,947.5999755859375
2018-03-23,946.9000244140625
2018-03-26,948.9000244140625
2018-03-27,945.2000122070312
2018-03-28,934.7000122070312
2018-03-29,927.2999877929688
2018-04-02,930.7000122070312
2018-04-03,925.2999877929688
2018-04-04,912.0999755859375
2018-04-05,909.7999877929688
2018-04-06,912.0
2018-04-09,933.9000244140625
2018-04-10,927.5999755859375
2018-04-11,928.7999877929688
2018-04-12,929.0
2018-04-13,927.2999877929688
2018-04-16,925.7000122070312
2018-04-17,933.9000244140625
2018-04-18,939.5
2018-04-19,933.7000122070312
2018-04-20,925.5999755859375
2018-04-23,916.2999877929688
2018-04-24,928.9000244140625
2018-04-25,906.5999755859375
2018-04-26,904.0
2018-04-27,911.0
2018-04-30,899.0
2018-05-01,888.7999877929688
2018-05-02,888.5
2018-05-03,898.7000122070312
2018-05-04,905.0
2018-05-07,908.0
2018-05-08,907.0999755859375
2018-05-09,911.5999755859375
2018-05-10,920.5
2018-05-11,922.4000244140625
2018-05-14,911.5
2018-05-15,893.7999877929688
2018-05-16,886.5
2018-05-17,889.0
2018-05-18,883.4000244140625
2018-05-21,896.7000122070312
2018-05-22,905.7000122070312
2018-05-23,897.7000122070312
2018-05-24,909.5
2018-05-25,898.2000122070312
2018-05-29,902.7999877929688
2018-05-30,906.5
2018-05-31,908.0999755859375
2018-06-01,904.7000122070312
2018-06-04,901.5
2018-06-05,899.2999877929688
2018-06-06,905.5999755859375
2018-06-07,898.2999877929688
2018-06-08,903.7000122070312
2018-06-11,904.4000244140625
2018-06-12,899.5
2018-06-13,900.5
2018-06-14,908.9000244140625
2018-06-15,885.7999877929688
2018-06-18,881.9000244140625
2018-06-19,862.9000244140625
2018-06-20,872.0999755859375
2018-06-21,861.2000122070312
2018-06-22,871.2999877929688
2018-06-25,866.7999877929688
2018-06-26,869.2999877929688
2018-06-27,856.2999877929688
2018-06-28,850.2999877929688
2018-06-29,852.4000244140625
2018-07-02,809.0
2018-07-03,841.7999877929688
2018-07-05,837.0999755859375
2018-07-06,844.2000122070312
2018-07-09,849.0
2018-07-10,842.0
2018-07-11,831.0
2018-07-12,842.2999877929688
2018-07-13,826.2000122070312
2018-07-16,822.2999877929688
2018-07-17,815.7999877929688
2018-07-18,813.7000122070312
2018-07-19,800.5999755859375
2018-07-20,823.5999755859375
2018-07-23,825.7999877929688
2018-07-24,829.5999755859375
2018-07-25,833.7999877929688
2018-07-26,832.4000244140625
2018-07-27,826.4000244140625
2018-07-30,826.5999755859375
2018-07-31,840.9000244140625
2018-08-01,812.4000244140625
2018-08-02,823.4000244140625
2018-08-03,832.0999755859375
2018-08-06,821.5
2018-08-07,826.5999755859375
2018-08-08,824.7000122070312
2018-08-09,829.2999877929688
2018-08-10,824.7999877929688
2018-08-13,794.5999755859375
2018-08-14,798.5
2018-08-15,768.7000122070312
2018-08-16,781.2999877929688
2018-08-17,774.0999755859375
2018-08-20,790.7000122070312
2018-08-21,789.7999877929688
2018-08-22,790.5
2018-08-23,775.2000122070312
2018-08-24,786.4000244140625
2018-08-27,801.2000122070312
2018-08-28,793.5
2018-08-29,794.7999877929688
2018-08-30,790.5
2018-08-31,785.9000244140625
2018-09-04,777.0
2018-09-05,783.0999755859375
2018-09-06,789.7000122070312
2018-09-07,779.2000122070312
2018-09-10,788.7999877929688
2018-09-11,788.0999755859375
2018-09-12,798.7000122070312
2018-09-13,802.0999755859375
2018-09-14,797.4000244140625
2018-09-17,799.7000122070312
2018-09-18,813.7000122070312
2018-09-19,820.7000122070312
2018-09-20,833.0999755859375
2018-09-21,828.5
2018-09-24,828.2000122070312
2018-09-25,821.7999877929688
2018-09-26,824.5
2018-09-27,810.2999877929688
2018-09-28,818.7000122070312
2018-10-01,824.0
2018-10-02,830.0999755859375
2018-10-03,832.2000122070312
2018-10-04,821.0
2018-10-05,821.0999755859375
2018-10-08,814.0999755859375
2018-10-09,825.5999755859375
2018-10-10,824.0999755859375
2018-10-11,842.7999877929688
2018-10-12,836.2000122070312
2018-10-15,842.5
2018-10-16,843.0999755859375
2018-10-17,836.9000244140625
2018-10-18,827.7999877929688
2018-10-19,832.2999877929688
2018-10-22,819.0
2018-10-23,832.4000244140625
2018-10-24,828.7000122070312
2018-10-25,828.7000122070312
2018-10-26,829.5
2018-10-29,832.0
2018-10-30,834.5999755859375
2018-10-31,839.4000244140625
2018-11-01,858.2999877929688
2018-11-02,871.9000244140625
2018-11-05,865.0
2018-11-06,867.7000122070312
2018-11-07,875.0999755859375
2018-11-08,866.7000122070312
2018-11-09,852.4000244140625
2018-11-12,841.7000122070312
2018-11-13,837.0999755859375
2018-11-14,830.7999877929688
2018-11-15,842.2999877929688
2018-11-16,843.5999755859375
2018-11-19,855.5
2018-11-20,844.9000244140625
2018-11-21,848.0999755859375
2018-11-23,842.9000244140625
2018-11-26,845.7000122070312
2018-11-27,833.2000122070312
2018-11-28,824.2000122070312
2018-11-29,819.0999755859375
2018-11-30,798.0
2018-12-03,808.9000244140625
2018-12-04,802.4000244140625
2018-12-06,787.7999877929688
2018-12-07,788.5999755859375
2018-12-10,780.2999877929688
2018-12-11,783.7000122070312
2018-12-12,805.2999877929688
2018-12-13,795.7000122070312
2018-12-14,783.5
2018-12-17,794.0999755859375
2018-12-18,793.0
2018-12-19,794.5999755859375
2018-12-20,794.5999755859375
2018-12-21,794.5999755859375
2018-12-24,788.7999877929688
2018-12-26,799.5
2018-12-27,795.5
2018-12-28,789.5999755859375
2018-12-31,795.9000244140625
2019-01-02,799.0999755859375
2019-01-03,794.5
2019-01-04,822.0
2019-01-07,818.4000244140625
2019-01-08,816.5
2019-01-09,820.0
2019-01-10,821.2999877929688
2019-01-11,813.0
2019-01-14,798.7999877929688
2019-01-15,795.5999755859375
2019-01-16,803.4000244140625
2019-01-17,807.7999877929688
2019-01-18,797.7999877929688
2019-01-22,786.5
2019-01-23,792.2999877929688
2019-01-24,799.0
2019-01-25,813.5
2019-01-28,809.7000122070312
2019-01-29,809.9000244140625
2019-01-30,812.0
2019-01-31,820.5
2019-02-01,822.5999755859375
2019-02-04,818.7000122070312
2019-02-05,815.7999877929688
2019-02-06,809.7999877929688
2019-02-07,793.2999877929688
2019-02-08,799.2999877929688
2019-02-11,782.7000122070312
2019-02-12,785.7000122070312
2019-02-13,788.0
2019-02-14,785.7000122070312
2019-02-15,803.4000244140625
2019-02-19,817.2999877929688
2019-02-20,830.5
2019-02-21,822.5999755859375
2019-02-22,842.2000122070312
2019-02-25,850.0
2019-02-26,857.0
2019-02-27,867.7999877929688
2019-02-28,873.0
2019-03-01,861.5999755859375
